seiu,,,,,
,LLM Observability 101: Common Challenges Seen in Production,July 27,11:00AM - 11:30AM (PST),"San Francisco, CA",https://lu.ma/llm-observability-3
,Co-Founder Matching S'mores Night (DevTools x AI),July 26,6:30PM - 8:30PM (PST),"San Francisco, CA",https://partiful.com/e/IvrzYjaHBZnmk0eLxdRL
,LLM Search & Retrieval Systems with Arize and Llamaindex: Powering LLMs on Your Proprietary Data,July 26,11:00AM - 12:00PM (PST),Remote,https://lu.ma/llamaindex-phoenix-workshop
,AI and Web3 Founder and Developer Networking,July 26,5:30PM - 7:30PM (PST),"San Francisco, CA",https://www.eventbrite.com/e/ai-and-web3-founder-and-developer-networking-tickets-678511725837
,"The Compute Conundrum: AI panel & mixer with Crusoe, NVidia, MosaicML hosted by SignalFire",July 26,5:30PM - 8:30PM (PST),"San Francisco, CA",https://lu.ma/fdditkij
,Founders and Funders: AI Operating and Investing,July 26,10:00 AM,Remote,https://pilot.com/webinar/ai-operating-investing?utm_medium=social&utm_source=linkedin&utm_campaign=23_fndr_ai_ff_cv
,Prompt Engineering Mastermind,July 26,3:00 PM,Remote,https://promptengineeringmastermind.com
,The AI Hollywood - Silicon Valley Creator Revolution,July 25,11:00AM - 12:00PM (PST),Remote,https://www.eventbrite.com/e/the-ai-hollywood-silicon-valley-creator-revolution-tickets-681975666577
,"Tofu AMA with Bernd Leger, CMO Cornerstone OnDemand ",July 25,11:00AM - 11:45AM (PST),Remote,https://lu.ma/g6zek7ne
,AI Dev Day - Sillicon Valley by AICamp,July 25,4:30 PM (PST),"San Francisco, CA",https://www.aicamp.ai/event/eventdetails/W2023072517
,"Building Secure AI Web Apps with Replit, Stytch, and Skyflow",July 25,5:00PM - 10:00PM (PST),"San Francisco, CA",https://lu.ma/securityhacknight
,AI + ChatGPT Drinks & Networking,July 24,4:00PM - 6:00PM (PST),"San Francisco, CA",https://www.eventbrite.com/e/ai-chatgpt-drinks-networking-tickets-678511204277
,The AI Salon: Science,July 23,3:00PM - 6:00PM (PST),"San Francisco, CA",https://lu.ma/ai-for-science
,AI Founders Hike with CoffeeSpace,July 22,10:30AM (PST),"San Francisco, CA",https://partiful.com/e/gGe0pICC5JoEuZdhHqCP
,TSVC Capital AI Mixer Happy Hour,July 21,4:00PM - 6:00PM (PST),"Los Altos, CA",https://lu.ma/58zfqfmo
,MLHops - an MLOps infused Happy Hour,July 20,5:00PM - 7:00PM (PST),"San Francisco, CA",https://partiful.com/e/IGOBEcto027W5e0mSohR
,LLM Evaluations - What and Why,July 20,10:00AM (PST),Remote,https://www.eventbrite.com/e/webinar-llm-evaluations-what-and-why-tickets-675563718267
,The Gen AI Product Innovation & Strategy,July 20,5:00PM - 9:00PM (PST),"San Francisco, CA",https://generativeaiproductstrategy.splashthat.com/
,🤖 Cerebral Valley 🤖 AI Builders Co-Working x Charles Ferguson,July 20,9:30AM - 5:30PM (PST),"San Francisco, CA",https://partiful.com/e/4M6zWKa06DvogUtjRKRh
,AI For Designers #4,July 19,6:00PM - 9:00PM (PST),"San Francisco, CA",https://www.meetup.com/ai-user-group/events/293871048/
,AI Social Club (#6),July 19,5:30PM - 8:30PM (PST),"San Francisco, CA",https://lu.ma/zh3333ko?action=accept
,GenAI Collective Future of AI Panel,July 19,6:00PM - 9:30PM (PST),"San Francisco, CA",https://lu.ma/gaico-7-19
,Evaluating and Tracking LLM Apps,July 19,10:00AM (PST),Remote,https://go.truera.com/webinar-evaluating-and-tracking-llm-apps?utm_campaign=webinar-2023-07-19-eval-track-llms&utm_source=cerebralvalley&utm_medium=network
,🤖 Cerebral Valley 🤖 AI Builders Co-Working at Amplify Partners,July 18,9:30AM - 5:30PM (PST),"San Francisco, CA",https://partiful.com/e/WZzqesfHnVfqeARc96Kw
,AI + ChatGPT Drinks & Networking,July 17,4:00PM - 6:00PM (PST),"San Francisco, CA",https://www.eventbrite.com/e/ai-chatgpt-drinks-networking-tickets-677165348787
,"LLMs + Your Data in Production: an Elastic, Dropbox, LangChain meetup",July 17,5:30PM - 8:30PM (PST),"San Francisco, CA",https://www.meetup.com/elastic-san-francisco-user-group/events/294476508/
,The AI Salon,July 16,1:00PM - 4:00PM (PST),"San Francisco, CA",https://lu.ma/mega-salon
,Embracing AI in the Kitchen: A Collaborative Journey with Food and Tech,July 14,6:00PM - 7:30PM (PST),"San Francisco, CA",https://lu.ma/gi5esrka
,"AI Unleashed: Tomorrow's innovations, today",July 14,6:00PM - 8:00PM (PST),"San Francisco, CA",https://partiful.com/e/yhU048o8Og5eUsCfOpS8?
,AI x Simulations: builders meetup,July 14,5:30PM - 7:00PM (PST),"San Francisco, CA",https://lu.ma/q3v7arlk
,Ozone AI Day,July 13,3:00PM - 6:00PM (PST),"San Francisco, CA",https://lu.ma/2revucq3
,"How AI will impact dev tools: demos and drinks with Airplane, Sourcegraph, and CircleCI",July 13,6:00PM - 9:00PM (PST),"San Francisco, CA",https://lu.ma/jy6iwj0i
,GenAI Collective Silicon Valley Meetup,July 13,6:30PM - 9:00PM (PST),"Mountain View, CA",https://lu.ma/meetup-7-13
,"Thursday Nights in AI: Jonathan Frankle, MosaicML",July 13,7:00PM - 9:00PM (PST),"San Francisco, CA",https://lu.ma/jonathanfrankle
,Pinecone Summit: AI Transformation without Hallucination (Get 50% off with code CEREBRAL50),July 13,9:00AM - 5:10PM (PST),"San Francisco, CA",https://summit.pinecone.io/
,AI Day - Hosted by Stripe,July 13,3:00PM - 8:00PM (PST),"San Francisco, CA",https://lu.ma/k1dh24e1
,AI Beach Bonfire,July 13,8:30PM (PST),"San Francisco, CA",https://partiful.com/e/qz03LwLS6K9heGv6JEJf
,Augmenting Consumer Experiences with Data and AI,July 13,5:00PM - 8:00PM (PST),"San Francisco, CA",https://PrivateAI.eventbrite.com?aff=oddtdtcreator
,🤖 Cerebral Valley 🤖 AI Builders Co-Working x Sequoia,July 13,9:30AM - 5:30PM (PST),"San Francisco, CA",https://partiful.com/e/PSImZtgd9S1eNX1n66YY
,How to win at enterprise sales for AI startups,July 12,2:00PM - 3:00PM (PST),Remote,https://us06web.zoom.us/webinar/register/3316879855380/WN_38se3vdnSMmlEO4c843nZQ
,AI For Marketers #4,July 12,6:00PM - 9:00PM (PST),"San Francisco, CA",https://www.meetup.com/ai-user-group/events/293791515/
,AI/ML Office Hours,July 12,4:00PM (PST),"San Francisco, CA",https://partiful.com/e/CHgg8IeEO4MNM8Gbf80p
,"AI in Marketing - Tofu AMA with Jon Miller, CMO Demandbase",July 11,10:00AM - 11:00AM (PST),Remote,https://lu.ma/9l62j5zg
,Aiify.io — AI Expert Evening Panel w/ Early Stage Demos,July 11,6:00PM - 9:00PM (PST),"San Francisco, CA",https://www.eventbrite.com/e/aiifyio-ai-expert-evening-panel-w-early-stage-demos-tickets-672817103067
,GenAI in Production: Fine-tune or not?,July 11,9:00AM - 10:00AM (PST),Remote,https://lu.ma/l8p5c4su
,Indeed CVC: AI in HR,July 10,4:30PM - 7:00PM (PST),"San Francisco, CA",https://lu.ma/lgv1maq0
,AI + ChatGPT Drinks & Networking,July 10,4:00PM - 6:00PM (PST),"Palo Alto, CA",https://lu.ma/ajagi8va
,The AI Salon: Guardrails,July 9,3:00PM - 6:00PM (PST),"San Francisco, CA",https://lu.ma/uf03zaqr
,Building Autonomous AI Agents,July 7,5:30PM - 9:00PM (PST),"San Francisco, CA",https://lu.ma/95p5bw6x
,🤖 Cerebral Valley 🤖 AI Builders Co-Working,July 6,9:30AM - 5:30PM (PST),"San Francisco, CA",https://partiful.com/e/BpPx45hWQeFNHj01fLcY
,AI Tinkerers SF,July 6,6:00PM - 9:00PM (PST),"San Francisco, CA",https://sf.tinkerer.ai/p/ai-tinkerers-sf-july-6th-rsvp-required
,Machine Learning <> UAP Interest Group,July 6,7:00PM - 9:00PM (PST),"San Francisco, CA",https://lu.ma/42m8dazs
,The Commons Hack Night,July 6,7:00PM - 10:00PM (PST),"San Francisco, CA",https://lu.ma/sjppfluu
,Reducing NLP Inference costs through model specialisation,July 6,10:00AM - 11:00AM (PST),Remote,https://www.eventbrite.com/e/webinar-reducing-nlp-inference-costs-through-model-specialisation-tickets-645783424607
,"Thursday Nights in AI: Aravind Srinivas, Perplexity AI",July 6,7:00PM - 9:00PM (PST),"San Francisco, CA",https://lu.ma/aravindsrinivas
,GenAI Collective Brainstorm Brew ,July 6,6:30PM - 9:00PM (PST),"San Francisco, CA",https://lu.ma/meetup-7-6
,AI + ChatGPT Drinks & Networking,July 5,5:30PM - 7:30PM (PST),"Palo Alto, CA",https://www.meetup.com/open-future-forum/events/294541758/?isFirstPublish=true
,The AI Salon: Expression & Creativity,July 2,1:00PM - 4:00PM (PST),"San Francisco, CA",https://lu.ma/79spr7hx
June,The Product Folks: AI Product Connect & SF kickoff,June 30,6:00PM - 8:00PM (PST),"San Francisco, CA",https://lu.ma/TPFSF
,"Fireside Chat: Dorothy Chou, Google DeepMind",June 30,5:30PM - 7:00PM (PST),"San Francisco, CA",https://lu.ma/dorothychou
,What is the Positive Potential of Generative AI? A Meeting of the Minds,June 29,5:30 PM - 10:00 PM (PST),"San Francisco, CA",https://lu.ma/positive.potential
,"Privacy Protecting AI Graphics: SecureRender, WebGL/GPU",June 29,6:00PM - 9:00PM (PST),"San Francisco, CA",https://www.meetup.com/sfnode/events/294065543
,🤖 Cerebral Valley 🤖 AI Builders Co-Working,June 29,9:30AM - 5:30PM (PST),"San Francisco, CA",https://partiful.com/e/m4FXAUtcS34YohbvTr3y
,AI Hack & Tell,June 28,6:30PM - 8:00PM (PST),"San Francisco, CA",https://partiful.com/e/ZfhNESAwDjRQp9QINPa2
,AI Builder Mixer hosted by Oana Olteanu @ SignalFire,June 28,5:30PM - 8:30PM (PST),"San Francisco, CA",https://lu.ma/ssy1wz3w
,GAI Collective Stanford Meetup,June 28,6:30PM - 9:00PM (PST),"Stanford, CA",https://lu.ma/gaico-6-28
,Co-Founder Matching Seltzer Night (B2C x AI),June 28,6:30PM - 8:30PM (PST),"San Francisco, CA",https://partiful.com/e/EAUXkPnC95KyCJqBGvyM?
,ML Observability and Active Learning for NLP Models with Phoenix,June 28,11:00AM - 11:30AM (PST),Remote,https://arize.com/resource/nlp-models-phoenix-workshop/
,BCV Labs Grand Opening Party,June 28,5:30PM - 8:30PM (PST),"Palo Alto, CA",https://lu.ma/31c2b8od
,Replit AI Hack Night,June 27,5:00PM - 10:00PM (PST),"San Francisco, CA",https://lu.ma/39bekj0h
,LLM Avalanche,June 26,5:00PM - 9:00PM (PST),"San Francisco, CA",https://www.avalanche.fm/
,Data + AI Summit,June 26-29,8:00AM (PST),"San Francisco, CA",https://www.databricks.com/dataaisummit/
,The AI Salon,June 25,1:00PM - 4:00PM (PST),"San Francisco, CA",https://lu.ma/g6tde017
,Aiify.io SF AI DAY II,June 24,9:30AM - 10:00PM (PST),"San Francisco, CA",https://aiify.io/events/230624sf/
,AI x Marketing - AMA with Jason Grunberg,June 23,11:00AM - 11:45PM (PST),Remote,https://lu.ma/gwe541n8
,DEBUGGING LLMS: BEST PRACTICES FOR BETTER PROMPTS AND DATA QUALITY,June 22,11:00AM - 12:00PM (PST),Remote,https://info.datascience.salon/debugging-llms-best-practices-for-better-prompts-and-data-quality
,Productionizing open source LLMs with LangChain & Ray,June 22,5:30PM - 8:30PM (PST),"San Francisco, CA",https://lu.ma/llmswithRayandLangChain
,Bits in Bio x Pebblebed: AI Biotech Hiring Showcase,June 22,6:00PM - 8:30PM (PST),"San Francisco, CA",https://lu.ma/va1k7xzf
,Troubleshooting Search and Retrieval: Enhance Performance with Powerful AI Solutions,June 22,9:00AM - 10:00AM (PST),Remote,https://pinecone-io.zoom.us/webinar/register/WN_xAv6ql91SxW01iN9Sy2yLw#/registration
,Hasura's evolution in the world of GenAI,June 22,9:00AM - 9:45AM (PST),Remote,https://hasura.io/events/hasura-con-2023/hasuras-evolution-in-the-world-of-genai
,Bloomberg Technology Summit,June 22,8:00AM - 7:30PM (PST),"San Francisco, CA",https://events.bloomberglive.com/bloomberg-technology-summit-2023
,🤖 Cerebral Valley 🤖 AI Builders Co-Working,June 22,9:30AM - 5:30PM (PST),"San Francisco, CA",https://partiful.com/e/vku4KfpCLWfQQt1giiOq
,Distributed AI Camp with The Internet Archive,June 21-25,8:00AM (PST),"San Francisco, CA",https://dwebcamp.org/
,Building products in the age of GenAI,June 21,12:00PM - 12:45PM (PST),Remote,https://hasura.io/events/hasura-con-2023/genai-panel
,AI strategy + tech + design group mixer,June 21,5:30PM - 8:30PM (PST),"Mountain View, CA",https://lu.ma/aidg
,GAI Collective Meetup,June 21,6:30PM - 9:00PM (PST),"San Francisco, CA",https://lu.ma/gaico-6-21
,Baseten AI Meetup + Community Demos,June 21,4:00PM - 7:00PM (PST),"San Francisco, CA",https://lu.ma/m338v1sz
,Gen AI in Production: Best Practices,June 21,9:00AM - 10:00AM (PST),Remote,https://lu.ma/djbgl754
,🤖 Cerebral Valley 🤖 AI Builders Co-Working at Precursor Ventures,June 21,9:30AM - 5:30PM (PST),"San Francisco, CA",https://partiful.com/e/ONlRN7FzYo7wySk2VoUG
,Add AI to your application using Hasura + vector database,June 20,9:00AM - 12:00PM (PST),Remote,https://hasura.io/events/hasura-con-2023/build-an-ai-application-using-hasura
,RU VCB? - AI Edition,June 15,1:00PM - 2:15PM (PST),Remote,https://lu.ma/ruvcbai
,MLHops - LLMs in Production Conference after-party,June 15,6:00PM - 9:00PM (PST),"San Francisco, CA",https://partiful.com/e/mKvlaSpNdFixUY7dleGS
,Deploy and Scale LLM-based applications,June 15,3:00PM - 5:30PM (PST),"San Francisco, CA",https://home.mlops.community/public/events/ray-workshop-2023-06-15
,Llama Lounge,June 15,5:00PM - 8:00PM (PST),"San Francisco, CA",https://partiful.com/e/8lvj007nU8dMdFAe4Vqg
,Bruinen + Friends Office Warming AI Mixer,June 15,5:30PM - 7:30PM (PST),"San Francisco, CA",https://lu.ma/bruinen
,Unstructured data in LLMs,June 15,6:00PM - 8:00PM (PST),"San Francisco, CA",https://www.meetup.com/milvus-meetup/events/293939805/
,Roblox Machine Learning & AI Meetup,June 15,6:30PM - 8:30PM (PST),"San Carlos, CA",https://robloxmachinelearningaimeetup.splashthat.com/
,LLMs in Production,June 15-17,7:45AM - 1:35PM (PST),"San Francisco, CA",https://home.mlops.community/public/events/llm-in-prod-part-ii-2023-06-20
,🤖 Cerebral Valley x AI Fund 🤖 AI Builders Co-Working,June 15,9:30AM - 5:30PM (PST),"San Francisco, CA",https://partiful.com/e/48BzFSXb7pV9A5QCuVKl
,Lightspeed Venture Partners Generative SF,June 14,6:00PM - 9:00PM (PST),"San Francisco, CA",https://generativesf.splashthat.com
,AI Founder & Builder Coworking at NFX,June 14,10:00AM - 5:30PM (PST),"San Francisco, CA",https://lu.ma/duhv59sg
,Building and analyzing an AI-powered Search System,June 14,5:30PM - 8:00PM (PST),"San Francisco, CA",https://lu.ma/Arize-Llamaindex-Workshop
,AI Social Club (Meetup #5),June 14,5:30PM - 8:30PM (PST),"San Francisco, CA",https://lu.ma/wd0mbixr
,AI For Marketers (#3),June 14,6:00PM - 9:00PM (PST),"San Francisco, CA",https://www.meetup.com/ai-user-group/events/293470333/
,"OctoAI Launch Party & Mixer with OctoML, AWS, and The GAI Collective",June 14,6:00PM - 8:30PM (PST),"San Francisco, CA",https://lu.ma/3a1gzqre
,Co-Founder Matching Boba Night (B2B x AI),June 14,6:30PM - 8:30PM (PST),"San Francisco, CA",https://partiful.com/e/WGJRjPT0UFQdpFAGy4xR
,Canva's Developer Conference,June 14,9:30AM (PST),"San Francisco, CA",https://forms.monday.com/forms/55347cfb2f666b527e0a6adc57291821?r=use1
,Achieving Product-Market Fit for AI Products,June 13,2:00PM (PST),Remote,https://us06web.zoom.us/webinar/register/5816855603618/WN_3OWH6QdcQHmpRViaUCvh5g
,Practical AI + Latent Space Epic Podcast Crossover,June 12,5:30PM - 8:30PM (PST),"San Francisco, CA",https://partiful.com/e/zFKNW3uPMo9AbkcMkWcb
,Wellbeing <> AI Build Day,June 9 - 10,6:30PM (PST),"San Francisco, CA",https://friendly-bowler-03b.notion.site/Wellbeing-AI-Build-Day-17f81386566f40118a0d58ba6a5bce1b
,"AI + Web3 Pitch Competition, OnePiece Labs - Sei Labs",June 8 - 16,6:00PM (PST),Remote,https://www.eventbrite.com/e/ai-web3-pitch-competition-onepiece-labs-sei-labs-tickets-633603413867
,AI World's Fair by Latent Space,June 8,5:30PM (PST),"San Francisco, CA",https://partiful.com/e/tZYPSPPY7rretHFJH0Dl
,🤖 Cerebral Valley 🤖 AI Builders Co-Working,June 8,9:30AM - 5:30PM (PST),"San Francisco, CA",https://partiful.com/e/k4QZnI8sgZ4ABsrTdtE3
,Real Laws for Unreal Lands,June 8,5:00PM - 7:00PM (PST),"San Francisco, CA",https://lu.ma/treasury-real-laws
,Virtual Beings Summit: SIMULATIONS,June 7,2:00PM - 6:00PM (PST),"San Francisco, CA",https://www.eventbrite.com/e/virtual-beings-summit-simulations-tickets-637527260197
,"Innovation Endeavors + Google: what's next in robotics, perception and foundation models",June 7,5:30PM - 7:30PM (PST),"San Francisco, CA",https://lu.ma/wqt8eqms
,Workshop: Demystifying and building with AI,June 6,10:00AM (PST),Remote,https://amplitude.zoom.us/meeting/register/tJYoceCsqDsoHNYyK_0AqJJny7J0jx4jiX4b#/registration
,LLMOps: Test-Driven Development for Large Language Model Applications,June 6,5:00PM - 7:00PM (PST),"San Francisco, CA",https://www.meetup.com/bay-area-ai/events/293476064/
,Hollywood Merged with Silicon Valley's AI & Tech,June 6,5:00PM - 9:00PM (PST),"San Francisco, CA",https://www.eventbrite.com/e/the-silver-screen-of-tomorrow-hollywood-merged-with-ai-tech-tickets-642539241167
,GAICo Generative AI Summit ,June 6,6:00PM - 9:30PM (PST),"San Francisco, CA",https://lu.ma/gaico-summit-6-6
,Inception Studio Demo Day & Reception,June 4,2:00PM - 5:00PM (PST),"Hillsborough, CA",https://lu.ma/InceptionDemoDay4
,The AI Salon,June 4,1:00PM - 4:00PM (PST),"San Francisco, CA",https://lu.ma/z93cl6io
,Innovating Beyond Imagination: How AI and Laser Cutting are Redefining Product Design,June 3,3:00PM - 5:00PM (PST),"San Francisco, CA",https://lu.ma/3d0z9kak
,Leveraging AI in Product Management and Marketing Mixer,June 3,11:00AM - 12:00PM (PST),"San Francisco, CA",https://lu.ma/sf-techweek-ai-mixer
,Building Safe AI: From Google to Congress,June 2,3:30PM - 5:00PM (PST),"San Francisco, CA",https://lu.ma/p7k1ihsi
,AI Computer Vision Happy Hour,June 2,6:00PM - 8:00PM (PST),"San Francisco, CA",https://partiful.com/e/OGXhQ1MWASF5CMbJVJrB
,Women in AI Healthcare/Biotech Dinner,June 2,7:30PM - 9:30PM (PST),"San Francisco, CA",https://lu.ma/68vprui8
,Level up sales & marketing with AI,June 2,5:00PM - 7:00PM (PST),"San Francisco, CA",https://lu.ma/aitool
,Chroma + LlamaIndex Happy Hour!,June 1,6:00PM - 9:00PM (PST),"San Francisco, CA",https://lu.ma/eqmpa8jp
,Women Leading the Way in AI Chat & Lunch,June 1,12:00PM - 2:00PM (PST),"San Francisco, CA",https://lu.ma/xdetua4r
,Women in AI brunch hosted by Unusual Ventures,June 1,10:00AM - 12:00PM (PST),"San Francisco, CA",https://lu.ma/women-in-ai-brunch
,a16z AI Party - Prompting with Friends,June 1,8:00PM (PST),"San Francisco, CA",https://docs.google.com/forms/d/e/1FAIpQLSe_zv7Q1YruTaByebXqeBsi6O0McjNw7eoxGFKKfuJeaRZwcA/viewform
,Generative AI in Hollywood,June 1,4:00PM - 6:00PM (PST),"San Francisco, CA",https://lu.ma/fhxvdhth
,ai + robotics in healthcare SF,June 1,6:30PM - 9:30PM (PST),"San Francisco, CA",https://lu.ma/0601-ai-robotics-healthcare
,AI vs 🔥🍗 Pitch Night Hosted by Race Capital and Collision SF,June 1,6:00PM - 8:00PM (PST),"San Francisco, CA",https://lu.ma/AI-vs-hot-wings-race-capital-collision-2023-san-francisco
,Designing the Next Generation of Upskilling with Gen AI with Ahura AI,June 1,4:30PM - 6:30PM (PST),"San Francisco, CA",https://lu.ma/bxezvosn
,"Investing in the Future (AI, Sustainability and Diversity) with Google and Techstars",June 1,4:00PM - 8:00PM (PST),"San Francisco, CA",https://lu.ma/gh0pwu5r
,Real Humans Meet Virtual Humans,June 1,2:00PM - 3:00PM (PST),"San Francisco, CA",https://lu.ma/w1mutw1m
,MindsDB-Con,June 1,8:00AM - 8:30PM (PST),"San Francisco, CA",https://mindsdb.com/mindsdb-con-2023
,Capturing AI Lightning in a Bottle,June 1,5:00PM (PST),"San Francisco, CA",https://capturingtheailightning.splashthat.com/
,Workshop: Fine-tune and Analyze LLMs,June 1,5:30PM - 8:00PM (PST),"San Francisco, CA",https://lu.ma/arize-anyscale-workshop
,🤖 Cerebral Valley 🤖 AI Builders Co-Working,June 1,9:30AM - 5:00PM (PST),"San Francisco, CA",https://partiful.com/e/x4LRRpIxESXt4g5XqPcZ
,San Francisco AI Meetup,June 1,6:30PM - 8:30PM (PST),"San Francisco, CA",https://www.eventbrite.com/e/san-francisco-ai-meetup-june-1st-part-of-sf-techweek-registration-629414394397
May,Scaling your company using open Source Tools and AI,May 31,8:45AM - 10:15AM (PST),Remote,https://lu.ma/vyf6t1t8
,Consumer x AI founder pitch fest,May 31,3:00PM - 5:00PM (PST),"San Francisco, CA",https://lu.ma/SFTechWeek-Maven.AGI
,AI Dreamland: Generative AI Media Experience,May 31,6:00PM - 9:00PM (PST),"San Francisco, CA",https://lu.ma/n7ex68po
,Radical Ventures / a16z AI Founders Dinner: SF,May 31,6:00PM - 9:00PM (PST),"San Francisco, CA",https://lu.ma/aifounders
,AI and The Future Recruiting Happy Hour,May 31,5:00PM - 8:00PM (PST),"San Francisco, CA",https://lu.ma/tt6fdfjh
,"AI: Less Carbon, More Impact",May 31,5:30PM - 7:30PM (PST),"San Francisco, CA",https://lu.ma/gx07ov97
,AI-Driven Content Creation for Startups: An Interactive Workshop,May 31,4:00PM - 5:30PM (PST),"San Francisco, CA",https://lu.ma/405kqa41
,AI After Hours SF,May 31,4:00PM - 6:00PM (PST),"San Francisco, CA",https://lu.ma/frej917k
,SF AI in eCommerce Meetup,May 31,6:30PM - 9:00PM (PST),"San Francisco, CA",https://partiful.com/e/QRNMpghsgVNorMn7AbCd
,Google Cloud AI Tools x Redgate,May 31,2:00PM - 4:00PM (PST),"San Francisco, CA",https://partiful.com/e/197bSl6FFNBOSyCQX4lk
,Pear VC: Enterprise Opportunities in Generative AI Breakfast Mixer,May 31,10:00AM - 11:30AM (PST),"San Francisco, CA",https://lu.ma/SFTechWeekAIMixer
,Generative AI in 2023: A responsible breakthrough?,May 30,3:00PM - 5:30PM (PST),"San Francisco, CA",https://lu.ma/6fuk01mx
,AI and Ethics: The New VC Imperative,May 30,5:30PM - 7:30PM (PST),"San Francisco, CA",https://lu.ma/yh57hnyi
,AI Mad Tea Party,May 30,4:00PM - 7:00PM (PST),"San Francisco, CA",https://lu.ma/lnygkevx
,Demystifying AI Risks: Balancing Progress and Responsibility,May 30,9:45AM - 11:15AM (PST),"San Francisco, CA",https://lu.ma/xxbf5y3v
,"GameFi, SocialFi, AI and SEI Incubator Chat",May 30,6:00PM - 8:30PM (PST),"Palo Alto, CA",https://www.eventbrite.com/e/gamefi-socialfi-ai-and-sei-incubator-chat-tickets-634269365747
,The Pulse of AI & XR 2023,May 30,5:30PM (PST),"San Francisco, CA",https://partiful.com/e/NHk8eAwPcW1g2ah29w6V?
,3rd MLOps Community Meetup,May 30,5:30PM - 8:30PM (PST),"San Francisco, CA",https://www.meetup.com/mlops-community/events/293503158
,AI Tools Hacknight,May 30,5:00PM - 10:00PM (PST),"San Francisco, CA",https://lu.ma/AIhacknight
,The AI Salon,May 28,1:00PM - 4:00PM (PST),"San Francisco, CA",https://lu.ma/z93cl6io
,2023 GEN AI SUMMIT: OPEN OR CLOSED?,May 25,9:30AM - 5:00PM (PST),"San Francisco, CA",https://www.hubspot.com/startups/gen-ai-summit-2023
,Tech Pitch Roast Comedy Show SF,May 25,7:30PM - 10:00PM (PST),"San Francisco, CA",https://partiful.com/e/UpE7QB8V9GiphF7vL0jc
,Alpaca Panel w/ Yann Dubois & Tianyi Zhang,May 25,5:30PM - 7:30PM (PST),"San Francisco, CA",https://lu.ma/yann_tianyi_spc
,Llama Lounge: The Future of AI,May 25,6:00PM (PST),"San Francisco, CA",https://partiful.com/e/tDF9NRrJC2R0TZQrbljG
,🤖 Cerebral Valley 🤖 AI Builders Co-Working,May 25,9:30AM - 5:00PM (PST),"San Francisco, CA",https://partiful.com/e/hWlO33BKNFXqTsp8fy5M
,The Great Progression,May 24,5:30PM - 10:00PM (PST),"San Francisco, CA",https://lu.ma/xiufkiil
,Foundation Capital <> AGI House: The New World of AI applications,May 24,7:00PM - 9:00PM (PST),"Hillsborough, CA",https://lu.ma/auw2v9c0
,Baseten AI Meetup,May 23,1:00PM - 4:00PM (PST),"San Francisco, CA",https://partiful.com/e/45KbvmhrjUCzKjV1iB68
,AI Social Club (Meetup #4),May 23,5:30PM - 8:30PM (PST),"San Francisco, CA",https://lu.ma/NFXAIsocial4
,"Catalyst AI Luncheon and Coworking with Leonis Cap
",May 22,12:30PM (PST),"San Francisco, CA",https://partiful.com/e/IChWDGr2erwu5aD1pe4F
,"Foundation Model Builders Meetup and Show & Tell
",May 22,5:00PM - 7:00PM (PST),"Palo Alto, CA",https://lu.ma/2ekxy7yw
,The AI Salon,May 21,1:00PM - 4:00PM (PST),"San Francisco, CA",https://lu.ma/z93cl6io
,Aiify.io AI DAY,May 20,9:30AM (PST),"San Francisco, CA",https://aiify.io/
,The Future of Creative AI,May 20,6:00PM (PST),"San Francisco, CA",https://docs.google.com/forms/d/e/1FAIpQLSdUY3nXQCV_URQYwUEZaeemoiaaB1KlhuVYkJe3VvX8mdmV6w/viewform?vc=0&c=0&w=1&flr=0
,AI in Design,May 20,1:00PM - 3:00PM (PST),"San Francisco, CA",https://lu.ma/ai-design
,CRIYACON 2023 AI & Product Leadership Conference,May 20,10:30AM - 5:00PM (PST),"San Francisco, CA",https://www.criya.co/criyacon
,AI SF Summit,May 19,9:00AM - 5:00PM (PST),"San Francisco, CA",https://lu.ma/aisf
,Generative AI Mixer - 🤖 Cerebral Valley 🤖 x Founders Inc.,May 18,6:00PM - 9:00PM (PST),"San Francisco, CA",https://partiful.com/e/FrBb8BOYKASHVsaCH9YX
,🤖 Cerebral Valley 🤖 AI Builders Co-Working,May 18,9:30AM - 5:00PM (PST),"San Francisco, CA",https://partiful.com/e/AFKy0Xk42JggZuwmGP4u
,Friends in AI Mixer,May 18,7:00PM - 9:00PM (PST),"San Francisco, CA",https://partiful.com/e/seTmw9FYvZu8LPwDvDm8
,🤖 Cerebral Valley 🤖 AI Builders Co-Working at Susa Ventures ,May 17,9:00AM - 6:00PM (PST),"San Francisco, CA",https://partiful.com/e/leq4aDRsppBz8FcUHHxN
,AI Build: When to outsource vs hire.,May 16,4:30PM - 7:30PM (PST),"San Francisco, CA",https://partiful.com/e/ipQWYIotZcs7zOhmHsgT
,SF Generative AI Summit hosted by GAICo,May 16,6:00PM - 9:30PM (PST),"San Francisco, CA",https://lu.ma/gaico-summit-5-16
,The Business of AI,May 16,5:00PM - 7:00PM (PST),"San Francisco, CA",https://lu.ma/19oo4z7y
,Leap x AI SF: Pixels and Pancakes,May 15,11:00AM - 12:30PM (PST),"San Francisco, CA",https://lu.ma/leap-aisf
,AI SF Week,May 15 - 19,8:00AM (PST),"San Francisco, CA",https://aisf.co/
